"año";"NCODI";"due_cTotal";"matronas_cTotal";"oDueEspeciali_cTotal";"fisioterapeutas_cTotal";"terapeutas_cTotal";"logopedas_cTotal";"oSaniMedio_cTotal";"gMedioSani_cTotal";"gSuperiorSani_cTotal";"tecSani_cTotal";"restSani_cTotal2";"due_cMujeres";"matronas_cMujeres";"oDueEspeciali_cMujeres";"fisioterapeutas_cMujeres";"terapeutas_cMujeres";"logopedas_cMujeres";"oSaniMedio_cMujeres";"gMedioSani_cMujeres";"gSuperiorSani_cMujeres";"tecSani_cMujeres";"restSani_cMujeres2";"due_pTotal";"matronas_pTotal";"oDueEspeciali_pTotal";"fisioterapeutas_pTotal";"terapeutas_pTotal";"logopedas_pTotal";"oSaniMedio_pTotal";"gMedioSani_pTotal";"gSuperiorSani_pTotal";"tecSani_pTotal";"restSani_pTotal2";"due_pMujeres";"matronas_pMujeres";"oDueEspeciali_pMujeres";"fisioterapeutas_pMujeres";"terapeutas_pMujeres";"logopedas_pMujeres";"oSaniMedio_pMujeres";"gMedioSani_pMujeres";"gSuperiorSani_pMujeres";"tecSani_pMujeres";"restSani_pMujeres2";"due_colabTotal";"matronas_colabTotal";"oDueEspeciali_colabTotal";"fisioterapeutas_colabTotal";"terapeutas_colabTotal";"logopedas_colabTotal";"oSaniMedio_colabTotal";"gMedioSani_colabTotal";"gSuperiorSani_colabTotal";"tecSani_colabTotal";"restSani_colabTotal2";"due_colabMujeres";"matronas_colabMujeres";"oDueEspeciali_colabMujeres";"fisioterapeutas_colabMujeres";"terapeutas_colabMujeres";"logopedas_colabMujeres";"oSaniMedio_colabMujeres";"gMedioSani_colabMujeres";"gSuperiorSani_colabMujeres";"tecSani_colabMujeres";"restSani_colabMujeres2";"direccion_cTotal";"trabSocial_cTotal";"perOficio_cTotal";"administrativos_cTotal";"oNoSani_cTotal";"direccion_cMujeres";"trabSocial_cMujeres";"perOficio_cMujeres";"administrativos_cMujeres";"oNoSani_cMujeres";"direccion_pTotal";"trabSocial_pTotal";"perOficio_pTotal";"administrativos_pTotal";"oNoSani_pTotal";"direccion_pMujeres";"trabSocial_pMujeres";"perOficio_pMujeres";"administrativos_pMujeres";"oNoSani_pMujeres";"direccion_colabTotal";"trabSocial_colabTotal";"perOficio_colabTotal";"administrativos_colabTotal";"oNoSani_colabTotal";"direccion_colabMujeres";"trabSocial_colabMujeres";"perOficio_colabMujeres";"administrativos_colabMujeres";"oNoSani_colabMujeres"
2011;702,00;380;10;0;9;0;0;2;156;29;185;0;345;10;0;8;0;0;1;146;18;164;0;112;6;0;6;0;0;3;90;12;102;0;100;6;0;5;0;0;3;84;10;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6;0;94;42;9;6;0;74;1;3;7;0;57;13;1;7;0;49;0;0;0;0;0;0;0;0;0;0;0
2011;778,00;171;10;8;9;0;0;0;84;33;117;0;155;9;8;8;0;0;0;80;26;106;0;124;10;1;8;0;0;0;121;17;138;0;117;9;1;6;0;0;0;115;16;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;40;86;22;2;5;11;74;17;0;2;18;35;5;0;2;2;30;5;0;0;0;0;0;0;0;0;0;0
2011;341,00;0;0;0;1;0;0;0;13;0;13;0;0;0;0;1;0;0;0;13;0;13;0;5;0;0;0;1;0;0;3;1;4;0;5;0;0;0;1;0;0;3;1;4;0;6;0;0;0;0;0;0;10;0;10;0;6;0;0;0;0;0;0;10;0;10;0;0;0;0;2;5;0;0;0;2;4;1;0;1;0;0;1;0;1;0;0;2;0;0;0;0;2;0;0;0;0
2011;99,00;23;0;0;1;1;0;0;31;0;31;0;22;0;0;1;1;0;0;31;0;31;0;7;0;0;4;1;0;0;7;0;7;0;7;0;0;4;1;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;8;6;0;2;0;7;1;0;1;0;1;3;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0
2011;767,00;128;0;0;1;0;0;0;75;22;97;0;113;0;0;0;0;0;0;74;20;94;0;15;0;0;0;0;0;0;8;0;8;0;12;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3;64;28;5;1;1;57;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;359,00;41;0;0;1;0;0;8;36;0;36;0;36;0;0;1;0;0;6;9;0;9;0;21;0;0;2;0;0;1;29;0;29;0;18;0;0;2;0;0;1;27;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;6;20;6;1;4;1;19;6;1;1;2;6;9;0;1;1;5;8;0;0;0;0;0;0;0;0;0;0
2011;98,00;10;0;0;2;0;0;0;19;0;19;0;9;0;0;0;0;0;0;17;0;17;0;5;0;0;0;1;0;0;59;1;60;0;5;0;0;0;1;0;0;57;1;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;1;1;0;0;0;0;1;0;13;8;12;0;0;8;4;9;0;0;0;0;0;0;0;0;0;0
2011;132,00;7;0;0;0;1;0;0;26;0;26;0;5;0;0;0;0;0;0;24;0;24;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;97,00;7;0;0;0;0;0;0;36;0;36;0;5;0;0;0;0;0;0;34;0;34;0;1;0;0;3;1;1;0;10;0;10;0;1;0;0;3;1;1;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;1;1;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;103,00;6;0;0;0;0;0;0;15;0;15;0;5;0;0;0;0;0;0;14;0;14;0;4;0;0;0;0;0;0;12;0;12;0;4;0;0;0;0;0;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0;0;0;1;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;110,00;4;0;0;0;1;0;0;22;0;22;0;4;0;0;0;1;0;0;22;0;22;0;4;0;0;0;0;0;0;3;0;3;0;4;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;9;2;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;94,00;5;0;0;1;0;0;1;42;0;42;0;4;0;0;1;0;0;1;39;0;39;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;5;0;14;1;1;4;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;91,00;13;0;0;1;0;0;0;21;0;21;0;11;0;0;1;0;0;0;21;0;21;0;4;0;0;2;1;1;2;22;0;22;0;4;0;0;2;1;1;2;22;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;5;3;0;4;3;5;3;0;0;0;2;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2011;664,00;211;0;0;2;1;0;0;142;26;168;0;195;0;0;1;1;0;0;130;19;149;0;169;21;0;15;3;1;0;134;39;173;0;154;21;0;14;2;1;0;128;35;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;4;15;97;41;11;4;7;65;2;0;0;4;51;13;0;0;0;45;1;0;0;0;0;0;0;0;0;0;0
2011;918,00;1918;35;0;40;6;5;9;1149;306;1455;0;1725;34;0;29;4;4;6;1105;250;1355;0;27;0;0;0;0;0;0;5;4;9;0;24;0;0;0;0;0;0;5;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;15;387;689;392;41;13;191;591;139;0;0;78;11;42;0;0;58;8;22;0;0;0;0;0;0;0;0;0;0
2011;92,00;8;0;0;1;0;0;1;28;0;28;0;8;0;0;0;0;0;1;28;0;28;0;0;0;0;0;0;0;0;12;0;12;0;0;0;0;0;0;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;2;0;1;1;7;2;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2011;93,00;6;0;0;0;0;0;0;4;0;4;0;3;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;95,00;12;0;0;0;0;0;0;39;0;39;0;10;0;0;0;0;0;0;35;0;35;0;8;0;0;2;0;0;0;21;0;21;0;4;0;0;0;0;0;0;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;3;0;2;1;1;3;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2011;96,00;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0;0;1;0;1;10;0;10;0;1;0;0;0;1;0;1;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;301,00;7;0;0;3;0;0;0;12;5;17;0;7;0;0;2;0;0;0;11;5;16;0;12;0;5;2;0;0;0;20;7;27;0;9;0;5;2;0;0;0;19;3;22;0;4;1;1;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;9;0;2;23;0;4;0;0;19;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2011;492,00;54;3;0;1;0;0;0;38;8;46;0;49;2;0;0;0;0;0;35;4;39;0;78;4;0;9;0;0;0;62;6;68;0;74;4;0;3;0;0;0;58;4;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;34;11;3;0;0;26;0;0;2;0;30;9;0;2;0;27;0;0;0;0;0;0;0;0;0;0;0
2011;811,00;12;0;0;0;0;0;0;9;0;9;0;12;0;0;0;0;0;0;9;0;9;0;5;0;0;0;0;0;0;3;1;4;0;5;0;0;0;0;0;0;3;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;3;0;1;0;0;3;0;1;0;0;9;0;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0
2011;812,00;137;0;0;2;0;0;29;65;47;112;0;125;0;0;2;0;0;18;63;41;104;0;33;0;0;0;0;0;1;20;5;25;0;31;0;0;0;0;0;0;20;5;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;1;88;19;5;4;0;79;1;0;0;0;3;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2011;832,00;3;0;0;1;1;0;0;5;0;5;0;3;0;0;1;1;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0
2011;841,00;4;0;0;1;1;1;0;13;0;13;0;4;0;0;1;1;1;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;856,00;6;0;0;0;0;0;0;23;0;23;0;5;0;0;0;0;0;0;23;0;23;0;7;0;1;0;1;1;1;9;0;9;0;7;0;0;0;1;1;1;9;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;10;4;3;1;1;10;4;0;0;0;0;0;0;0;0;0;0;0
2011;859,00;4;0;0;0;0;0;0;2;0;2;0;4;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;2;1;0;0;2;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
2011;861,00;5;0;0;0;0;0;0;9;0;9;0;3;0;0;0;0;0;0;3;0;3;0;1;0;0;0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;880,00;14;0;0;0;0;0;0;28;0;28;0;12;0;0;0;0;0;0;26;0;26;0;19;0;0;6;1;1;1;36;0;36;0;19;0;0;6;1;1;1;34;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;11;0;2;0;1;11;2;2;2;3;11;1;2;0;3;8;0;0;0;0;0;0;0;0;0;0
2011;883,00;6;0;0;0;0;0;5;12;0;12;0;2;0;0;0;0;0;2;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;884,00;9;0;0;1;0;0;0;49;0;49;0;8;0;0;0;0;0;0;49;0;49;0;1;0;0;3;1;1;0;6;0;6;0;1;0;0;3;1;1;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;877,00;4;0;0;0;0;0;1;11;0;11;0;2;0;0;0;0;0;1;3;0;3;0;3;0;0;0;0;0;0;1;2;3;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;2;4;2;1;0;2;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2011;911,00;84;0;0;0;0;0;0;132;0;132;0;74;0;0;0;0;0;0;7;0;7;0;17;0;0;0;0;0;0;44;1;45;0;13;0;0;0;0;0;0;42;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;9;37;43;0;2;9;16;26;0;0;0;4;6;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0
2011;913,00;7;0;0;0;0;0;0;13;0;13;0;3;0;0;0;0;0;0;7;0;7;0;1;0;0;0;0;0;0;6;0;6;0;1;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;2;0;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2011;922,00;36;0;0;0;0;0;0;24;7;31;0;32;0;0;0;0;0;0;18;5;23;0;16;0;0;0;0;0;0;3;3;6;0;15;0;0;0;0;0;0;3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;45;32;6;0;0;39;16;0;0;0;12;3;0;0;0;11;3;0;0;0;0;0;0;0;0;0;0
2011;923,00;31;0;0;0;0;0;0;61;0;61;0;10;0;0;0;0;0;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;7;10;0;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;924,00;22;0;0;0;0;0;6;6;18;24;0;18;0;0;0;0;0;5;6;17;23;0;2;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;20;2;0;1;0;19;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2011;947,00;2;0;0;1;1;0;0;5;0;5;0;2;0;0;1;1;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;951,00;9;0;0;1;0;0;0;27;0;27;0;9;0;0;1;0;0;0;27;0;27;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;8;2;1;0;0;8;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2011;972,00;3;0;0;1;0;0;0;12;0;12;0;3;0;0;1;0;0;0;10;0;10;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;973,00;10;0;0;0;0;0;0;10;12;22;0;9;0;0;0;0;0;0;9;8;17;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;7;6;1;0;2;5;3;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2011;974,00;12;0;0;1;1;0;0;24;0;24;0;12;0;0;1;1;0;0;24;0;24;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;975,00;9;0;0;1;0;0;0;32;0;32;0;8;0;0;1;0;0;0;31;0;31;0;3;0;0;0;1;0;0;18;0;18;0;3;0;0;0;1;0;0;16;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;3;0;2;0;0;3;0;0;2;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2011;960,00;22;0;0;2;0;0;0;45;0;45;0;19;0;0;1;0;0;0;43;0;43;0;6;0;0;1;0;0;0;59;0;59;0;5;0;0;1;0;0;0;58;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;4;19;5;3;0;4;19;0;0;0;4;14;0;0;0;4;14;0;0;0;0;0;0;0;0;0;0
2011;1027,00;8;0;0;1;1;0;0;14;0;14;0;7;0;0;1;1;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;5;2;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1028,00;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8;1;1;1;3;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2011;976,00;77;0;0;0;0;0;0;109;0;109;0;61;0;0;0;0;0;0;97;0;97;0;32;0;0;3;0;0;2;78;1;79;0;27;0;0;2;0;0;1;67;1;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;5;15;5;1;6;4;7;4;0;5;0;4;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0
2011;977,00;27;0;0;0;0;0;1;64;0;64;0;23;0;0;0;0;0;1;59;0;59;0;4;0;0;0;0;0;0;9;0;9;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;2;17;3;0;0;2;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0
2011;1020,00;9;0;0;0;0;0;0;5;0;5;0;9;0;0;0;0;0;0;5;0;5;0;1;0;2;0;0;0;0;4;0;4;0;1;0;2;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0
2011;994,00;172;11;0;8;0;0;7;109;14;123;0;162;11;0;3;0;0;7;97;8;105;0;58;3;0;7;0;0;0;45;4;49;0;52;3;0;7;0;0;0;43;4;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;40;75;22;5;6;30;58;0;0;1;6;13;6;0;1;3;13;0;0;0;0;0;0;0;0;0;0;0
2011;995,00;16;0;0;1;1;0;0;43;0;43;0;14;0;0;1;1;0;0;42;0;42;0;3;0;0;1;0;0;0;17;0;17;0;1;0;0;1;0;0;0;17;0;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;2;0;2;1;0;2;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2011;1060,00;2;0;0;0;0;0;0;6;0;6;0;2;0;0;0;0;0;0;4;0;4;0;3;0;0;0;0;0;0;2;1;3;0;2;0;0;0;0;0;0;2;1;3;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;4;1;0;0;0;2;1;0;0;0;0;1;0;0;0;0;1;0;1;1;2;4;3;1;1;1;1;3
2011;1005,00;8;0;0;1;1;0;0;17;0;17;0;8;0;0;1;1;0;0;16;0;16;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;0;1;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1061,00;2;0;0;0;0;0;0;33;0;33;0;2;0;0;0;0;0;0;29;0;29;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;3;14;2;0;0;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1006,00;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1088,00;2;0;0;0;0;0;0;4;0;4;0;2;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;2;0;2;0;2;0;0;6;0;2;0;0;6;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1089,00;52;5;0;0;0;0;0;44;0;44;0;48;5;0;0;0;0;0;42;0;42;0;9;1;0;0;0;0;0;16;0;16;0;7;1;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;29;9;0;0;0;24;1;0;0;0;7;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2011;1076,00;5;0;0;0;0;0;0;3;0;3;0;5;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;5;0;1;1;2;5;0;0;0;1;0;5;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0
2011;1078,00;0;0;0;0;1;0;0;12;0;12;0;0;0;0;0;1;0;0;10;0;10;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1033,00;309;0;0;0;0;0;5;187;27;214;0;277;0;0;0;0;0;4;145;14;159;0;55;0;0;0;0;0;0;34;6;40;0;46;0;0;0;0;0;0;28;3;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;8;106;7;9;2;2;80;7;0;1;1;6;1;0;1;0;4;1;0;0;0;0;0;0;0;0;0;0
2011;1036,00;18;0;0;1;1;0;0;41;0;41;0;15;0;0;1;1;0;0;37;0;37;0;0;0;0;1;1;0;0;3;0;3;0;0;0;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;16;4;0;1;1;16;3;0;0;0;6;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0
2011;1037,00;6;0;0;0;1;0;0;10;0;10;0;5;0;0;0;1;0;0;5;0;5;0;3;0;0;0;0;0;0;6;0;6;0;1;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;2;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1039,00;4;0;0;0;0;0;0;3;0;3;0;4;0;0;0;0;0;0;3;0;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;4;4;1;2;2;3;3;0;0;0;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2011;1065,00;15;0;1;5;2;0;0;59;0;59;0;10;0;0;5;2;0;0;58;0;58;0;0;0;0;1;0;0;0;8;0;8;0;0;0;0;1;0;0;0;8;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;4;12;21;1;2;4;11;21;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
